dR dT
0.0388364 0.177559
0.0240362 0.0742726
0.0631061 0.166662
0.00745406 0.0273626
0.0250261 0.0917877
0.0229705 0.0691529
0.00337115 0.0233853
0.00737102 0.0341763
0.00347039 0.0484138
0.0611066 0.112971
0.00709428 0.0494703
0.00744063 0.0233491
0.0294646 0.042453
0.0266389 0.114916
0.00903692 0.045627
0.00741071 0.030556
0.00365232 0.0343906
0.00523935 0.0221752
0.0104187 0.0477845
0.00604641 0.0380233
0.0499354 0.209482
0.00636048 0.0435059
0.0407724 0.183732
0.0254754 0.104594
0.00419867 0.058447
0.00625647 0.102149
0.0102468 0.0421781
0.00527678 0.0293743
0.00755682 0.0481709
0.0124131 0.0483854
0.0653756 0.149589
0.0097515 0.0380969
0.0161 0.0821784
0.0298247 0.0459323
0.0140462 0.0368543
0.0019698 0.0116142
0.0168256 0.0846813
0.0264572 0.0445748
0.0380681 0.00582787
0.00413504 0.0190472
0.0233372 0.0486274
0.00195801 0.0380184
0.00685935 0.0475387
0.0431599 0.0483836
0.037512 0.114773
0.00975665 0.0217574
0.0265494 0.0424781
0.00345969 0.0479023
0.0134835 0.0452296
0.0285308 0.0785717
0.0170309 0.12551
0.00888477 0.0477557
0.00370435 0.0846322
0.0201083 0.101691
0.00423909 0.185316
0.0123273 0.0392074
0.0123261 0.0336133
0.0458595 0.0954054
0.0223556 0.121392
0.0123022 0.0447091
0.00679952 0.0202698
0.0366241 0.0384682
0.0173537 0.0497299
0.0325559 0.200447
0.0230874 0.0251925
0.00435517 0.0366899
0.00591668 0.0256288
0.00545631 0.0278059
0.00533992 0.0479028
0.00365995 0.0462664
0.00424402 0.0245281
0.00871314 0.0767108
0.0711867 0.148268
0.0201386 0.126524
0.00152559 0.0404063
0.00833513 0.0324851
0.0460475 0.134355
0.0122856 0.121185
0.00953872 0.0463401
0.0106567 0.0470534
0.0050412 0.0393622
0.00449894 0.0333636
0.0114312 0.0335144
0.0219893 0.046086
0.00316927 0.0265731
0.00464583 0.0625569
0.00593049 0.047086
0.0475758 0.126771
0.011127 0.0768211
0.0666214 0.166749
0.0193152 0.0336304
0.00456766 0.0282804
0.00474843 0.0476489
0.0218201 0.116107
0.0148641 0.13444
0.00947906 0.0325422
0.0146562 0.0293455
0.0114023 0.0477248
0.0125145 0.0263122
0.00831187 0.102814
0.00877519 0.0498011
0.00937491 0.0456128
0.0132521 0.0327616
0.0210985 0.0639792
0.00203115 0.00943722
0.0317042 0.0182029
0.0113183 0.0410783
0.0242617 0.264391
0.0254163 0.0423804
0.00780736 0.0445717
0.00693817 0.0419576
0.00395392 0.0372292
0.0295853 0.1256
0.00382137 0.0263578
0.0114356 0.0265399
0.00435618 0.0380558
0.00175195 0.0286481
0.0231468 0.0458696
0.0151083 0.137442
0.0223478 0.0220628
0.0159402 0.104939
0.046989 0.216544
0.00577367 0.0429611
0.030196 0.147268
0.0117046 0.0476915
0.0241974 0.0486688
0.00185053 0.0138136
0.0131117 0.0868352
0.0220773 0.04836
0.004278 0.0225513
0.0325107 0.0820745
0.0154633 0.0290029
0.00798242 0.0298212
0.0502648 0.144739
0.00345449 0.0310957
0.00616101 0.0410989
0.0291697 0.0665192
0.00479654 0.0902505
0.00578668 0.0462443
0.04638 0.116503
0.014738 0.0680624
0.00337331 0.0210505
0.00793675 0.0473352
0.010242 0.0379808
0.0373884 0.0555796
0.0202002 0.0814022
0.00620683 0.046115
0.00853978 0.0193624
0.00438221 0.0491538
0.0245077 0.0243869
0.00878119 0.0286936
0.00398265 0.0223175
0.00149246 0.0326121
0.0517535 0.0721711
0.00858526 0.0334714
0.00704847 0.0688438
0.0106972 0.0183329
0.00661561 0.0478326
0.00696487 0.0470933
0.0289864 0.0412185
0.0302192 0.0350514
0.0472897 0.0309929
0.0157966 0.0488961
0.0101807 0.0335796
0.0192088 0.039637
0.00600743 0.0859638
0.0104652 0.0398686
0.00606232 0.0385351
0.0152087 0.05416
0.00477647 0.0215512
0.0389254 0.138351
0.00532533 0.107546
0.00747871 0.0203425
0.00176101 0.0234366
0.00541778 0.040286
0.00454694 0.0680674
0.0084001 0.0363223
0.0314647 0.352969
0.0167898 0.0359402
0.017349 0.0288167
0.0406483 0.092018
0.0534843 0.109288
0.00742785 0.0300723
0.0229829 0.0421091
0.00749036 0.0346749
0.00567749 0.0319056
0.0154996 0.0307834
0.00380561 0.0365321
0.00518584 0.0596761
0.0411181 0.0304096
0.0123976 0.0251011
0.0209842 0.127955
0.0109949 0.0317747
0.0565081 0.0806964
0.0266496 0.0363588
0.00178322 0.00570244
0.0135028 0.0394488
0.0102424 0.00963678
0.00232957 0.0195633
0.0259206 0.0877538
0.0877261 0.337423
0.0160639 0.0847528
0.0178851 0.0741302
0.00881095 0.0449617
0.0371922 0.0476735
0.00705379 0.083802
0.0528704 0.11072
0.00508852 0.0426743
0.00742687 0.101619
0.025749 0.0458418
0.060822 0.103384
0.0126267 0.0365504
0.0447469 0.343872
0.00643657 0.063652
0.0177476 0.24057
0.00480538 0.0188631
0.0212386 0.15592
0.0146902 0.104491
0.0161315 0.0551102
0.0310364 0.0364462
0.00889258 0.0435432
0.00561015 0.00975017
0.0849208 0.131717
0.0205162 0.129746
0.0192458 0.071458
0.00361639 0.0209409
0.00779264 0.0216467
0.00557189 0.0455625
0.00205604 0.0341371
0.00453668 0.0392234
0.0053403 0.0502452
0.0300982 0.0763865
0.0218813 0.041712
0.0138943 0.0373403
0.0411817 0.347434
0.0104253 0.0577145
0.00937285 0.0417403
0.0425335 0.204706
0.00715337 0.0726378
0.00746449 0.017047
0.00386511 0.0212201
0.0151732 0.118383
0.0340962 0.0417301
0.0557405 0.0435045
0.00435643 0.0380705
0.0236134 0.0478328
0.00588542 0.041531
0.0170537 0.0464408
0.035043 0.129236
0.0279959 0.0355038
0.0181182 0.0278467
0.0292393 0.0169095
0.00922978 0.0461069
0.00900733 0.0425361
0.0106199 0.0765687
0.0313168 0.168535
0.00652529 0.0659616
0.0154536 0.106584
0.0417178 0.0460046
0.00495176 0.124688
0.0242619 0.0165389
0.0214856 0.101547
0.0175136 0.1519
0.0277653 0.0450474
0.0155769 0.0844362
0.00690731 0.0299325
0.0067417 0.0445915
0.00464233 0.0295178
0.00451661 0.0355869
0.00798749 0.120336
0.00746452 0.0492966
0.0736206 0.0426309
0.0124886 0.205541
0.0119703 0.122149
0.0408322 0.191949
0.00808144 0.0475906
0.014157 0.109344
0.0186386 0.217021
0.0205013 0.105501
0.0121708 0.0409047
0.0458138 0.0308608
0.00639462 0.0360586
0.0121058 0.049317
0.00959393 0.0302933
0.011389 0.0348006
0.00408049 0.0292873
0.0179587 0.04874
0.00535735 0.0240389
0.0228757 0.170766
0.00490483 0.0197778
0.00754538 0.0911361
0.0101258 0.102122
0.00848079 0.0656247
0.0537684 0.131217
0.0134759 0.0361722
0.00591128 0.042173
0.0198967 0.0474257
0.0196651 0.155102
0.000600274 0.0158571
0.00703808 0.0437897
0.0033069 0.0399092
0.00361507 0.0357049
0.0115217 0.0188529
0.0229861 0.0242869
0.0113879 0.0294435
0.0101273 0.0492148
0.0623299 0.116301
0.0284336 0.138943
0.0869256 0.164233
0.00985994 0.0162185
0.0416634 0.161759
0.0250037 0.0303367
0.00205252 0.0508929
0.00976894 0.0444418
0.0121733 0.0541185
0.0442002 0.158076
0.0105083 0.0492052
0.0160562 0.0136344
0.0028246 0.0375071
0.0112237 0.22499
0.00638285 0.0354085
0.0312198 0.106169
0.0116959 0.0243978
0.0220362 0.0198789
0.00264969 0.126314
0.0166653 0.028893
0.000613608 0.0133041
0.036994 0.0935738
0.00235734 0.0186857
0.00452268 0.0468216
0.0263748 0.116326
0.00332519 0.0197118
0.0243812 0.04298
0.00534462 0.0405253
0.0154361 0.0439208
0.00351095 0.0329272
0.0139776 0.0454127
0.00835037 0.0394812
0.0371451 0.0347948
0.0258306 0.0456405
0.00522647 0.0331023
0.00118987 0.0311019
0.00255076 0.0268956
0.0124232 0.144534
0.00487083 0.0291204
0.0204311 0.0218333
0.0162853 0.116229
0.0153048 0.152589
0.0278453 0.0328457
0.0102194 0.24176
0.0343922 0.0766217
0.00979757 0.0225982
0.00625377 0.0322463
0.00994162 0.0448157
0.0146575 0.0468704
0.00447409 0.029032
0.00164619 0.0262064
0.0773365 0.255498
0.015973 0.217289
0.0591876 0.298736
0.00550995 0.0298733
0.00851863 0.0322568
0.0379805 0.109655
0.0116429 0.0454453
0.00376124 0.0429788
0.00688393 0.141986
0.00514247 0.0414309
0.0032688 0.0406508
0.00627711 0.0385841
0.00403747 0.0578693
0.00840023 0.0801132
0.00828807 0.00635785
0.0257988 0.143398
0.00914647 0.0484574
0.0207792 0.049583
0.0206582 0.00927689
0.0166173 0.0597099
0.0143079 0.0428041
0.0147808 0.180986
0.0443493 0.034624
0.0160728 0.0906273
0.00526207 0.0759128
0.025779 0.15845
0.0687481 0.185963
0.052911 0.120091
0.018797 0.0395058
0.0673206 0.175635
0.00774167 0.0351751
0.0031278 0.0209366
0.0107123 0.0441185
0.0260067 0.0374262
0.0234538 0.180242
0.0135962 0.080894
0.014526 0.0452458
0.0350834 0.117592
0.00426598 0.164939
0.00762861 0.0333327
0.0267272 0.0206837
0.0324166 0.0450243
0.0276457 0.106996
0.00660523 0.0743601
0.0216452 0.142597
0.00583376 0.0373294
0.0449984 0.0457628
0.00893649 0.0285544
0.0164042 0.0458306
0.00963162 0.0961325
0.011802 0.0453603
0.00678534 0.0352084
0.0147961 0.0603268
0.00211465 0.0155808
0.0298024 0.0471379
0.00503197 0.0316614
0.0118946 0.0273092
0.0100994 0.0460844
0.0320831 0.0244627
0.0519761 0.0822312
0.014312 0.154373
0.0166823 0.138033
0.0108229 0.0455945
0.00950465 0.0313119
0.00388156 0.0705272
0.00367481 0.0186518
0.031716 0.0309531
0.0360773 0.162787
0.0222622 0.0274411
0.0327977 0.0322176
0.0133898 0.0403081
0.00899586 0.0473065
0.029888 0.262964
0.00248995 0.0295266
0.0112214 0.106545
0.0136288 0.0370903
0.0101114 0.0466954
0.00674682 0.0254967
0.00233424 0.0192728
0.00962815 0.115745
0.0119905 0.0315929
0.028654 0.0260682
0.0144759 0.117961
0.017713 0.138738
0.0381489 0.134641
0.0151806 0.0438942
0.024401 0.0418519
0.00762396 0.0845664
0.0161646 0.0827286
0.0116268 0.082051
0.0414087 0.0276936
0.0664419 0.109291
0.0332414 0.0413536
0.0202478 0.156507
0.00604846 0.0133508
0.00673381 0.0660052
0.017546 0.0130534
0.0119602 0.0712332
0.015244 0.133909
0.0264894 0.167235
0.0657076 0.146729
0.0229139 0.0216206
0.00693651 0.0435381
0.00689913 0.0162476
0.00902514 0.0678526
0.0640581 0.118698
0.0374581 0.0369238
0.00989161 0.0424426
0.016995 0.15969
0.0409931 0.0803017
0.00668694 0.0819019
0.0574091 0.439095
0.00442142 0.0439701
0.00567976 0.0474273
0.00947002 0.0428936
0.00325235 0.0437346
0.00982255 0.0443426
0.0104599 0.104496
0.0124598 0.0233244
0.0198413 0.171338
0.0259523 0.0760162
0.00650233 0.0345848
0.00383232 0.0874772
0.0306789 0.144193
0.031958 0.0429321
0.0262804 0.0462483
0.0234953 0.0423003
0.0259543 0.0584566
0.0663201 0.568341
0.0113605 0.238944
0.0328656 0.264191
0.00511982 0.0404196
0.0431536 0.124762
0.0240665 0.0405664
0.0178702 0.052247
0.0254197 0.0497962
0.0407075 0.0313894
0.00998745 0.0758771
0.0587276 0.0656447
0.00648028 0.0437885
0.0150665 0.0329644
0.0251499 0.0376279
0.0112721 0.0579675
0.0145179 0.0266505
0.0179958 0.0305392
0.0170552 0.121105
0.0420861 0.116939
0.0179794 0.0238253
0.0760658 0.323402
0.0365798 0.048307
0.0443236 0.333364
0.0281427 0.0495306
0.010933 0.0466152
0.0122374 0.0492877
0.0130553 0.134743
0.00980321 0.0327633
0.00383721 0.0355689
0.0129085 0.0438366
0.0361898 0.302434
0.032785 0.62078
0.0188633 0.0484829
0.0314367 0.0841706
0.00687125 0.0560423
0.147994 0.356948
0.0158935 0.0269677
0.030931 0.0353094
0.00107568 0.0230611
0.0077244 0.0451092
0.0116484 0.0501433
0.0179572 0.0318189
0.0201764 0.0455173
0.019332 0.0298853
0.0103699 0.0331899
0.0160126 0.165845
0.0185983 0.210555
0.00753584 0.0368047
0.118272 0.133828
0.0116401 0.0438279
0.00589736 0.0252063
0.0335248 0.0420174
0.00132346 0.0219178
0.00490831 0.0325881
0.0104653 0.33826
0.0260031 0.00370395
0.0155479 0.0285604
0.00889115 0.0346701
0.0171431 0.131845
0.0397882 0.0341098
0.00969443 0.0485976
0.0064173 0.0487835
0.00629573 0.015579
0.00722294 0.037844
0.00703743 0.0380542
0.0136471 0.101723
0.001349 0.0310656
0.078707 0.167798
0.047475 0.0667189
0.0243846 0.0106475
0.00536206 0.0277733
0.0166878 0.126237
0.0130593 0.0344733
0.00806732 0.0303832
0.0412224 0.193233
0.034386 0.0454682
0.0246597 0.0217794
0.0116476 0.0676339
0.0111379 0.222681
0.0140577 0.0152729
0.0168888 0.0250962
0.0183805 0.0476974
0.0200097 0.204642
0.0108314 0.0833034
0.00659064 0.0358134
0.0335394 0.0301308
0.0261691 0.0629357
0.035655 0.596001
0.0216375 0.0302419
0.0156652 0.0489399
0.00688284 0.0191744
0.0055241 0.0337792
0.0291772 0.0345267
0.0294215 0.202702
0.0182025 0.0921558
0.039977 0.137916
0.0103908 0.219397
0.0183465 0.142563
0.0506224 0.235252
0.0307039 0.280655
0.074281 0.401605
0.0241084 0.0976665
0.00860634 0.0896627
0.0233088 0.0926121
0.0511765 0.160064
0.00583571 0.167315
0.0404011 0.0826745
0.0310434 0.0367773
0.0139789 0.0199104
0.00391383 0.0809471
0.016918 0.168876
0.0165831 0.100983
0.00348621 0.0289126
0.00786599 0.0539216
0.00971848 0.035347
0.0467033 0.236602
0.0253695 0.0121429
0.049258 0.0447932
0.00889335 0.1053
0.0218919 0.131831
0.0728799 0.412171
0.00438202 0.0496311
0.0169521 0.0445682
0.00804735 0.0744151
0.00945581 0.0430308
0.0245968 0.0498911
0.00922754 0.0728173
0.0276151 0.320774
0.0451833 0.11017
0.0113612 0.0600963
0.0029477 0.0089518
0.016815 0.049001
0.0317079 0.117472
0.0201412 0.0499885
0.0486571 0.0968266
0.014088 0.031867
0.0240318 0.0438467
0.0390926 0.112017
0.0555562 0.276396
0.0108097 0.0386724
0.0256749 0.0311613
0.0214656 0.0393267
0.04286 0.299138
0.0168371 0.0471803
0.0352401 0.208385
0.00866252 0.0327178
0.00324734 0.0583183
0.0686491 0.178254
0.00765365 0.175558
0.0207473 0.01478
0.00620465 0.0325932
0.0209697 0.0102435
0.0729797 0.111665
0.053047 0.102664
0.0459276 0.0413253
0.00721724 0.0424926
0.00208637 0.0102906
0.0107857 0.0396726
0.0189724 0.227672
0.0166624 0.12826
0.0409508 0.342725
0.039632 0.0695036
0.0165472 0.045448
0.0630452 0.0890578
0.0219208 0.0516164
0.0759837 0.125559
0.0104932 0.0409529
0.0192447 0.0446711
0.00227499 0.047626
0.0270371 0.124717
0.0174719 0.0393192
0.00861016 0.02497
0.00654018 0.0530372
0.00199618 0.0331183
0.0135531 0.0480877
0.00307207 0.0356904
0.0487769 0.0393634
0.0144512 0.0423633
0.027414 0.0715535
0.0397659 0.102349
0.00869066 0.0614302
0.0057907 0.0389918
0.0134062 0.0418325
0.00657043 0.0376837
0.0106493 0.0466176
0.00576173 0.0365097
0.00979552 0.0785091
0.0499755 0.0220928
0.0169481 0.018501
0.0449236 0.193998
0.0776402 0.141173
0.0182517 0.0364558
0.00784558 0.025206
0.0669105 0.267981
0.0155175 0.0737268
0.0334331 0.0285544
0.0156503 0.269955
0.0144925 0.174964
0.0171597 0.0456856
0.0338684 0.177782
0.00689019 0.0322689
0.00645512 0.0317964
0.0107338 0.0344275
0.00550623 0.0679786
0.0120856 0.0738103
0.00741806 0.0162665
0.0252791 0.0848678
0.0120719 0.101673
0.0281003 0.0513067
0.00554533 0.0382704
0.0049175 0.0647129
0.00640075 0.0261868
0.0357965 0.157606
0.0360821 0.0418426
0.0258366 0.0227843
0.00570626 0.0332475
0.0164452 0.0394
0.069693 0.0678372
0.0282568 0.0318787
0.00297791 0.0359417
0.0129265 0.025027
0.0293666 0.304106
0.0128699 0.132573
0.0146762 0.186913
0.0161583 0.0863288
0.0141875 0.0340928
0.00883662 0.072537
0.0104442 0.0914915
0.02999 0.202228
0.00556548 0.103405
0.00530308 0.0477569
0.0125619 0.0677735
0.0111616 0.0760323
0.00357429 0.0445381
0.0212873 0.0955171
0.00867023 0.0320117
0.00240468 0.0492305
0.0272034 0.0376255
0.0254721 0.0248689
0.0077212 0.0461603
0.0204105 0.143014
0.022503 0.0966408
0.0614624 0.160303
0.0160392 0.232225
0.0336194 0.0260222
0.00554289 0.038908
0.0173604 0.0475081
0.00328862 0.0271486
0.0582732 0.0461755
0.0105605 0.0298712
0.015457 0.0849752
0.0532522 0.116781
0.03287 0.1047
0.00305348 0.0673336
0.0310672 0.292465
0.0119556 0.103443
0.0567009 0.0482785
0.0312738 0.108455
0.00504775 0.0130539
0.0312804 0.187259
0.0351176 0.0251142
0.0562297 0.163367
0.030618 0.0419176
0.0110056 0.0368774
0.0270507 0.054776
0.0128385 0.0287744
0.00926194 0.0325797
0.101145 0.176676
0.0256905 0.0789759
0.0049687 0.0163673
0.01219 0.10302
0.00525848 0.0346643
0.0269715 0.117741
0.0106928 0.0228163
0.0197531 0.0462921
0.0060522 0.0328165
0.0251777 0.0429592
0.0100996 0.0895175
0.0743663 0.18304
0.00733703 0.0388518
0.0126314 0.0464039
0.0290507 0.0516221
0.00144089 0.0191309
0.00671944 0.114671
0.0183847 0.0445869
0.00673596 0.0373606
0.0261394 0.114083
0.011749 0.024458
0.0444641 0.210947
0.0238123 0.0452446
0.0156311 0.0434075
0.0321709 0.124404
0.00592904 0.0332768
0.0172071 0.0285858
0.00593217 0.0468233
0.0478841 0.0391071
0.00772598 0.0431329
0.0421871 0.149983
0.00455091 0.02111
0.00818528 0.0448586
0.0398373 0.11716
0.0251699 0.182314
0.0586716 0.255081
0.00546432 0.0465497
0.0381656 0.0550028
0.0166975 0.0822126
0.0125847 0.0666469
0.0611304 0.0933734
0.00486066 0.0203616
0.00877468 0.0366187
0.0720055 0.134665
0.0180312 0.0104876
0.00805488 0.0596063
0.00718266 0.0299768
0.00948661 0.107797
0.00437747 0.0363526
0.0154223 0.085989
0.00793344 0.075318
0.00568957 0.135712
0.0112098 0.0565502
0.0163829 0.127609
0.0148065 0.119187
0.0110556 0.0396598
0.0153841 0.0997114
0.00898165 0.0499759
0.0469698 0.0378035
0.0303391 0.125937
0.0271384 0.0137323
0.0191727 0.0707392
0.0324902 0.121282
0.00625096 0.0423856
0.0141879 0.0362949
0.0232532 0.0433968
0.0124505 0.00702435
0.00965587 0.02864
0.013458 0.0138144
0.0159916 0.108277
0.00358542 0.0341204
0.00584657 0.0315668
0.0226453 0.0971883
0.0432041 0.13576
0.0533904 0.328833
0.0102134 0.0484379
0.0541628 0.186358
0.0150341 0.0714114
0.0144905 0.216627
0.00848876 0.059412
0.00759504 0.0569451
0.00888539 0.0696
0.013486 0.116035
0.016718 0.0936801
0.0133913 0.12702
0.0198241 0.0261294
0.0353808 0.0499312
0.00365326 0.0323552
0.0285664 0.0113404
0.00829174 0.0232908
0.0190752 0.060749
0.00648934 0.135854
0.0057097 0.078227
0.00613783 0.0320203
0.00993532 0.105251
0.013057 0.0939752
0.0429862 0.379869
0.0220285 0.0424198
0.0157668 0.111587
0.0134735 0.0446971
0.00590413 0.0449137
0.0322407 0.143156
0.00183431 0.0338895
0.0721944 0.541067
0.00894536 0.0388095
0.00623642 0.0806705
0.0272352 0.0398211
0.0423954 0.0771616
0.0276556 0.0278552
0.0689013 0.114286
0.025151 0.0732426
0.00740597 0.0473838
0.0237729 0.0167579
0.00934429 0.111166
0.00501644 0.015233
0.0190477 0.163911
0.0326304 0.464012
0.018342 0.149303
0.0060371 0.0491904
0.0104393 0.0436074
0.00955454 0.0365786
0.0348923 0.0456201
0.00671713 0.0391979
0.0551705 0.104836
0.0255105 0.042689
0.0129226 0.0418618
0.0085783 0.0467856
0.0325966 0.0644014
0.0049213 0.0256008
0.00928264 0.0623496
0.0148887 0.174725
0.0216392 0.0468361
0.00415758 0.0463159
0.0191993 0.106098
0.0176962 0.0244655
0.0147717 0.0585793
0.0113698 0.0680148
0.0225597 0.096987
0.0141279 0.0464734
0.00409705 0.024536
0.00659377 0.0694231
0.0150229 0.0450889
0.0128761 0.0270192
0.00300026 0.0400283
0.016706 0.0439461
0.0167206 0.0421736
0.0217519 0.0193368
0.0478409 0.0405651
0.0349211 0.114049
0.0101632 0.0474127
0.026088 0.012846
0.00464147 0.0412556
0.00351257 0.0342893
0.00886105 0.0320994
0.0423375 0.0811545
0.00530806 0.21487
0.016253 0.17479
0.00786994 0.0481201
0.00498373 0.0352113
0.0180247 0.199522
0.00861008 0.0216696
0.0572069 0.152763
0.0107411 0.184579
0.0266863 0.0892222
0.00183385 0.0289935
0.0670375 0.139025
0.0162777 0.0843298
0.00494297 0.0217137
0.00648001 0.0367459
0.0135968 0.0378073
0.00415172 0.0471147
0.00365163 0.046188
0.0294046 0.0325942
0.0177692 0.154165
0.00559519 0.0367061
0.00401179 0.0415927
0.0113656 0.0184147
0.0127667 0.0175236
0.00554117 0.0277024
0.0130893 0.0528904
0.0040717 0.0405702
0.00489623 0.0431992
0.0190576 0.0481222
0.00631324 0.0329797
0.075259 0.342176
0.00877685 0.0402561
0.0124858 0.13563
0.0070785 0.0333396
0.0230952 0.23888
0.0095467 0.0374837
0.0116576 0.0110213
0.0962816 0.145077
0.0217682 0.0297443
0.0102007 0.0486267
0.0137686 0.0466558
0.00690577 0.00870701
0.01768 0.0500551
0.0145362 0.169867
0.0169444 0.0440559
0.0180459 0.119704
0.0557158 0.116368
0.00602994 0.0128776
0.00606753 0.0429046
0.0105723 0.0211492
0.0458365 0.0433851
0.00296999 0.0280307
0.0404268 0.0233438
0.0426135 0.0931331
0.00894473 0.0188527
0.00889616 0.153179
0.0181824 0.0360535
0.0129283 0.118971
0.0120046 0.0357599
0.010792 0.0372745
0.00187149 0.0317706
0.00496844 0.0343171
0.00501648 0.0190891
0.0143132 0.106115
0.0202915 0.134782
0.0105308 0.141825
0.0109051 0.0229157
0.0109902 0.137525
0.0487489 0.0420741
0.0202561 0.0382369
0.00123686 0.0201021
0.00160543 0.0485979
0.0234626 0.0344684
0.0204954 0.188428
0.0199507 0.237584
0.0219406 0.012095
0.0109086 0.0437285
0.00591887 0.0401212
0.000562529 0.024997
0.0334601 0.0469263
0.0204427 0.110567
0.011386 0.036917
0.0566691 0.207541
0.00269541 0.0337717
0.00805568 0.0626891
0.0383868 0.134709
0.0156479 0.0482247
0.00759618 0.0342119
0.00866935 0.0283406
0.00615638 0.0375882
0.0112584 0.15921
0.0261576 0.148628
0.0485718 0.0666925
0.00170047 0.0221017
0.00807524 0.0390905
0.0112137 0.0511462
0.0256012 0.0491686
0.0300864 0.0483012
0.00555469 0.0320642
0.0113346 0.0436644
0.011136 0.126532
0.0196935 0.157297
0.00401342 0.0386688
0.0152577 0.0145543
0.0326128 0.160806
0.0774983 0.170325
0.0171016 0.0332802
0.00912294 0.0720406
0.0403839 0.029259
0.00967221 0.0499445
0.0450005 0.0469679
0.02816 0.295627
0.00671178 0.0547134
0.00319937 0.0756876
0.0191385 0.0470916
0.00485641 0.0197712
0.00546754 0.0494102
0.0147073 0.0577797
0.0185832 0.0700355
0.0599235 0.0525984
0.022338 0.216395
0.0277858 0.0668665
0.00523785 0.0311166
0.00525795 0.0134794
0.00321997 0.0396764
0.00594695 0.0414241
0.00514288 0.0490679
0.018024 0.21644
0.050707 0.140864
0.00839525 0.041098
0.031066 0.00961673
0.0164235 0.0697322
0.01112 0.172993
0.0444578 0.126785
0.018387 0.0725718
0.00315802 0.0395972
0.0131176 0.153832
0.0808262 0.248598
0.0220855 0.159854
0.0132428 0.0203852
0.00479084 0.024351
0.00997971 0.0251249
0.0343162 0.0585306
0.0067919 0.0162297
0.030416 0.195873
0.00266935 0.039701
0.0331255 0.0486132
0.0110221 0.0418065
0.0193106 0.257471
0.14778 0.259965
0.0560946 0.186095
0.00348411 0.0505471
0.0304506 0.0496291
0.0100657 0.118037
0.00731011 0.0391281
0.00778157 0.0326945
0.00729347 0.0526878
0.0532651 0.210673
0.00565235 0.0176033
0.0119206 0.0288446
0.0165521 0.0660661
0.0470832 0.107844
0.00723012 0.0260313
0.0368914 0.233082
0.0185714 0.0734686
0.00839445 0.0295599
0.0500743 0.398737
0.0175485 0.0447511
0.0515233 0.18577
0.00992792 0.0998868
0.00830911 0.0934997
0.00860133 0.153656
0.0156662 0.0444983
0.0172422 0.049814
0.0484448 0.375143
0.0255502 0.0670342
0.0255291 0.0302928
0.00347198 0.0469826
0.00344431 0.025186
0.00173745 0.0266814
0.0360089 0.305393
0.0426091 0.189006
0.00752696 0.0209468
0.010653 0.148358
0.0227343 0.00268482
0.00441345 0.0482817
0.0279154 0.0427818
0.0260047 0.120889
0.0216127 0.123066
0.0421109 0.147587
0.00570488 0.0317906
0.0216222 0.0687057
0.00628686 0.0189903
0.00747562 0.0310431
0.00491753 0.0290228
0.0547797 0.180234
0.00647465 0.0985607
0.00862264 0.0295216
0.0177712 0.237175
0.0492875 0.133687
0.0302584 0.0368213
0.00562956 0.0325995
0.0105061 0.0342095
0.00710779 0.102284
0.0131189 0.0226477
0.0997328 0.0953588
0.00480858 0.0318439
0.00669805 0.0166776
0.00822948 0.0417623
0.00343975 0.0350295
0.00331681 0.0241099
0.00250191 0.00853124
0.0130195 0.0239201
0.00324949 0.0220978
0.0142473 0.0327136
0.0355704 0.0172259
0.0173644 0.0195675
0.0221349 0.0423444
0.0340918 0.0752853
0.00371106 0.0277738
0.0109804 0.0428597
0.0601188 0.182946
0.0181256 0.0379543
0.00449728 0.0980019
0.00924245 0.082878
0.0699393 0.219394
0.0708278 0.418285
0.024548 0.0459563
0.031294 0.181291
0.0686626 0.0661628
0.028768 0.0944323
0.0133518 0.0170086
0.00129966 0.035979
0.0377653 0.0367812
0.00856963 0.0989747
0.0272187 0.136064
0.00540544 0.0218614
0.0207646 0.359794
0.00817501 0.0376047
0.00738557 0.0596544
0.0260925 0.0779334
0.0440588 0.116219
0.0124135 0.0409184
0.00722326 0.0335309
0.0102884 0.0253533
0.0172189 0.10386
0.066213 0.367674
0.0103097 0.0340153
0.0304948 0.0407981
0.00950305 0.0920444
0.00332748 0.0367669
0.0138036 0.0407448
0.0308434 0.0473666
0.0106687 0.194408
0.0068781 0.0420991
0.0214056 0.0869535
0.00682114 0.0275757
0.00757461 0.0711266
0.00268543 0.0303554
0.029359 0.045783
0.0119603 0.0488524
0.00558411 0.0267457
0.0161702 0.179436
0.02992 0.0483661
0.0170932 0.105896
0.00582488 0.0393549
0.0160686 0.0437796
0.0319714 0.140974
0.0183901 0.115289
0.0526301 0.101749
0.0143775 0.179956
0.0121344 0.0437365
0.0148033 0.0228599
0.0114086 0.158586
0.0350673 0.148297
0.0444272 0.042289
0.00748405 0.221323
0.0385309 0.0507521
0.0168613 0.0423416
0.0613382 0.17934
0.00447686 0.0306734
0.0287271 0.105816
0.0327915 0.037887
0.00306624 0.0298815
0.0232661 0.0240532
0.00480121 0.0430714
0.00420017 0.0491717
0.013988 0.0269924
0.0145372 0.230899
0.0125389 0.0981649
0.0315153 0.0446917
0.0116781 0.0481401
0.00876097 0.0369906
0.00645573 0.0166578
0.00704506 0.038245
0.0167415 0.0207231
0.0182061 0.049557
0.00256484 0.0243219
0.0160562 0.0370254
0.0103092 0.138637
0.0104859 0.0511298
